thisProcessorNumber 4 out of 120
line 1000, partTime 5920, wholeTime 5920
line 2000, partTime 6628, wholeTime 12549
line 3000, partTime 27541, wholeTime 40091
line 4000, partTime 48644, wholeTime 88735
line 5000, partTime 32568, wholeTime 121304
line 6000, partTime 12829, wholeTime 134133
line 7000, partTime 18542, wholeTime 152676
line 8000, partTime 6061, wholeTime 158737
line 9000, partTime 106637, wholeTime 265374
line 10000, partTime 127454, wholeTime 392829
line 11000, partTime 89963, wholeTime 482792
line 12000, partTime 91790, wholeTime 574583
line 13000, partTime 115614, wholeTime 690197
line 14000, partTime 78423, wholeTime 768620
line 15000, partTime 80166, wholeTime 848787
line 16000, partTime 53581, wholeTime 902368
line 17000, partTime 43255, wholeTime 945623
line 18000, partTime 43224, wholeTime 988848
line 19000, partTime 80973, wholeTime 1069821
line 20000, partTime 130728, wholeTime 1200549
line 21000, partTime 61864, wholeTime 1262414
line 22000, partTime 40746, wholeTime 1303161
line 23000, partTime 59022, wholeTime 1362183
line 24000, partTime 28227, wholeTime 1390411
line 25000, partTime 43036, wholeTime 1433448
line 26000, partTime 44473, wholeTime 1477922
line 27000, partTime 45394, wholeTime 1523316
line 28000, partTime 35185, wholeTime 1558502
line 29000, partTime 2749, wholeTime 1561251
line 30000, partTime 7065, wholeTime 1568316
line 31000, partTime 15168, wholeTime 1583485
line 32000, partTime 18520, wholeTime 1602005
line 33000, partTime 2999, wholeTime 1605004
line 34000, partTime 826607, wholeTime 2431612
line 35000, partTime 419911, wholeTime 2851524
line 36000, partTime 356404, wholeTime 3207929
line 37000, partTime 279527, wholeTime 3487457
line 38000, partTime 725173, wholeTime 4212630
line 39000, partTime 184347, wholeTime 4396977
line 40000, partTime 180669, wholeTime 4577647
line 41000, partTime 109795, wholeTime 4687442
line 42000, partTime 438857, wholeTime 5126300
line 43000, partTime 327789, wholeTime 5454089
line 44000, partTime 203095, wholeTime 5657184
line 45000, partTime 346449, wholeTime 6003634
line 46000, partTime 115448, wholeTime 6119083
line 47000, partTime 170312, wholeTime 6289396
line 48000, partTime 222427, wholeTime 6511824
line 49000, partTime 97510, wholeTime 6609334
line 50000, partTime 38631, wholeTime 6647966
line 51000, partTime 24213, wholeTime 6672179
line 52000, partTime 254512, wholeTime 6926691
line 53000, partTime 568328, wholeTime 7495019
line 54000, partTime 122769, wholeTime 7617789
line 55000, partTime 387283, wholeTime 8005073
line 56000, partTime 149386, wholeTime 8154459
line 57000, partTime 278153, wholeTime 8432612
line 58000, partTime 220776, wholeTime 8653388
line 59000, partTime 51847, wholeTime 8705236
line 60000, partTime 183941, wholeTime 8889177
line 61000, partTime 40740, wholeTime 8929917
line 62000, partTime 56188, wholeTime 8986105
line 63000, partTime 279405, wholeTime 9265510
line 64000, partTime 262837, wholeTime 9528347
line 65000, partTime 50863, wholeTime 9579210
line 66000, partTime 112817, wholeTime 9692028
line 67000, partTime 63438, wholeTime 9755466
line 68000, partTime 49394, wholeTime 9804860
line 69000, partTime 249305, wholeTime 10054166
line 70000, partTime 55182, wholeTime 10109349
line 71000, partTime 22389, wholeTime 10131739
line 72000, partTime 47566, wholeTime 10179306
line 73000, partTime 14824, wholeTime 10194130
line 74000, partTime 15595, wholeTime 10209725
line 75000, partTime 652009, wholeTime 10861735
line 76000, partTime 473611, wholeTime 11335347
line 77000, partTime 200718, wholeTime 11536065
line 78000, partTime 221197, wholeTime 11757263
line 79000, partTime 193220, wholeTime 11950483
line 80000, partTime 107209, wholeTime 12057692
line 81000, partTime 357717, wholeTime 12415409
line 82000, partTime 111288, wholeTime 12526698
line 83000, partTime 158054, wholeTime 12684752
line 84000, partTime 165693, wholeTime 12850446
line 85000, partTime 49720, wholeTime 12900166
line 86000, partTime 21416, wholeTime 12921582
line 87000, partTime 168261, wholeTime 13089844
line 88000, partTime 664309, wholeTime 13754153
line 89000, partTime 278887, wholeTime 14033041
line 90000, partTime 74154, wholeTime 14107195
line 91000, partTime 199705, wholeTime 14306900
line 92000, partTime 63478, wholeTime 14370379
line 93000, partTime 48263, wholeTime 14418642
line 94000, partTime 131219, wholeTime 14549861
line 95000, partTime 81817, wholeTime 14631679
line 96000, partTime 117769, wholeTime 14749448
line 97000, partTime 48019, wholeTime 14797468
line 98000, partTime 48426, wholeTime 14845894
line 99000, partTime 58615, wholeTime 14904510
line 100000, partTime 9446, wholeTime 14913957
line 101000, partTime 139520, wholeTime 15053477
line 102000, partTime 387502, wholeTime 15440980
line 103000, partTime 131797, wholeTime 15572777
line 104000, partTime 32523, wholeTime 15605300
line 105000, partTime 236734, wholeTime 15842034
line 106000, partTime 84181, wholeTime 15926216
line 107000, partTime 59178, wholeTime 15985394
line 108000, partTime 29352, wholeTime 16014746
line 109000, partTime 95487, wholeTime 16110233
line 110000, partTime 111379, wholeTime 16221613
line 111000, partTime 40964, wholeTime 16262578
line 112000, partTime 61697, wholeTime 16324276
line 113000, partTime 21726, wholeTime 16346002
line 114000, partTime 3461, wholeTime 16349464
line 115000, partTime 484, wholeTime 16349948
line 116000, partTime 24946, wholeTime 16374894
line 117000, partTime 32314, wholeTime 16407208
line 118000, partTime 32788, wholeTime 16439997
line 119000, partTime 3535, wholeTime 16443533
line 120000, partTime 76721, wholeTime 16520254
line 121000, partTime 12563, wholeTime 16532818
line 122000, partTime 11323, wholeTime 16544141
line 123000, partTime 14598, wholeTime 16558740
line 124000, partTime 18751, wholeTime 16577492
line 125000, partTime 16511, wholeTime 16594003
line 126000, partTime 22338, wholeTime 16616342
line 127000, partTime 1374, wholeTime 16617716
line 128000, partTime 20006, wholeTime 16637723
line 129000, partTime 390, wholeTime 16638113
line 130000, partTime 328, wholeTime 16638441
line 131000, partTime 343, wholeTime 16638785
