thisProcessorNumber 6 out of 120
line 1000, partTime 3891, wholeTime 3891
line 2000, partTime 3624, wholeTime 7515
line 3000, partTime 39149, wholeTime 46665
line 4000, partTime 33513, wholeTime 80178
line 5000, partTime 22696, wholeTime 102875
line 6000, partTime 29162, wholeTime 132037
line 7000, partTime 17276, wholeTime 149313
line 8000, partTime 10451, wholeTime 159765
line 9000, partTime 36377, wholeTime 196143
line 10000, partTime 237928, wholeTime 434071
line 11000, partTime 65125, wholeTime 499196
line 12000, partTime 98992, wholeTime 598189
line 13000, partTime 87671, wholeTime 685860
line 14000, partTime 117642, wholeTime 803503
line 15000, partTime 60813, wholeTime 864317
line 16000, partTime 43114, wholeTime 907431
line 17000, partTime 49004, wholeTime 956435
line 18000, partTime 50769, wholeTime 1007205
line 19000, partTime 48195, wholeTime 1055400
line 20000, partTime 93991, wholeTime 1149392
line 21000, partTime 76856, wholeTime 1226249
line 22000, partTime 59282, wholeTime 1285531
line 23000, partTime 67312, wholeTime 1352844
line 24000, partTime 66952, wholeTime 1419797
line 25000, partTime 53659, wholeTime 1473456
line 26000, partTime 44036, wholeTime 1517492
line 27000, partTime 76804, wholeTime 1594297
line 28000, partTime 37580, wholeTime 1631877
line 29000, partTime 3124, wholeTime 1635001
line 30000, partTime 5764, wholeTime 1640765
line 31000, partTime 23519, wholeTime 1664285
line 32000, partTime 20588, wholeTime 1684873
line 33000, partTime 2452, wholeTime 1687326
line 34000, partTime 615078, wholeTime 2302404
line 35000, partTime 367591, wholeTime 2669995
line 36000, partTime 367836, wholeTime 3037832
line 37000, partTime 381033, wholeTime 3418866
line 38000, partTime 483495, wholeTime 3902361
line 39000, partTime 213621, wholeTime 4115983
line 40000, partTime 366101, wholeTime 4482084
line 41000, partTime 220169, wholeTime 4702253
line 42000, partTime 335729, wholeTime 5037983
line 43000, partTime 152276, wholeTime 5190260
line 44000, partTime 230709, wholeTime 5420969
line 45000, partTime 289245, wholeTime 5710214
line 46000, partTime 230291, wholeTime 5940506
line 47000, partTime 150663, wholeTime 6091170
line 48000, partTime 92837, wholeTime 6184008
line 49000, partTime 136773, wholeTime 6320781
line 50000, partTime 115584, wholeTime 6436366
line 51000, partTime 82442, wholeTime 6518808
line 52000, partTime 238143, wholeTime 6756952
line 53000, partTime 228243, wholeTime 6985195
line 54000, partTime 159502, wholeTime 7144698
line 55000, partTime 407341, wholeTime 7552039
line 56000, partTime 355214, wholeTime 7907254
line 57000, partTime 219104, wholeTime 8126358
line 58000, partTime 177176, wholeTime 8303535
line 59000, partTime 100976, wholeTime 8404512
line 60000, partTime 132562, wholeTime 8537074
line 61000, partTime 65984, wholeTime 8603059
line 62000, partTime 52550, wholeTime 8655609
line 63000, partTime 233632, wholeTime 8889241
line 64000, partTime 207228, wholeTime 9096469
line 65000, partTime 69921, wholeTime 9166390
line 66000, partTime 125221, wholeTime 9291612
line 67000, partTime 87143, wholeTime 9378755
line 68000, partTime 41010, wholeTime 9419766
line 69000, partTime 191439, wholeTime 9611205
line 70000, partTime 42349, wholeTime 9653554
line 71000, partTime 49441, wholeTime 9702996
line 72000, partTime 84948, wholeTime 9787945
line 73000, partTime 31227, wholeTime 9819172
line 74000, partTime 13200, wholeTime 9832372
line 75000, partTime 430731, wholeTime 10263103
line 76000, partTime 351010, wholeTime 10614114
line 77000, partTime 361410, wholeTime 10975525
line 78000, partTime 360370, wholeTime 11335895
line 79000, partTime 299851, wholeTime 11635747
line 80000, partTime 92275, wholeTime 11728022
line 81000, partTime 343012, wholeTime 12071035
line 82000, partTime 182341, wholeTime 12253376
line 83000, partTime 158770, wholeTime 12412146
line 84000, partTime 140270, wholeTime 12552417
line 85000, partTime 57990, wholeTime 12610408
line 86000, partTime 34387, wholeTime 12644795
line 87000, partTime 132524, wholeTime 12777320
line 88000, partTime 426326, wholeTime 13203647
line 89000, partTime 224726, wholeTime 13428373
line 90000, partTime 156431, wholeTime 13584805
line 91000, partTime 328859, wholeTime 13913665
line 92000, partTime 67218, wholeTime 13980883
line 93000, partTime 68546, wholeTime 14049430
line 94000, partTime 86026, wholeTime 14135456
line 95000, partTime 52106, wholeTime 14187562
line 96000, partTime 43114, wholeTime 14230677
line 97000, partTime 45295, wholeTime 14275972
line 98000, partTime 78903, wholeTime 14354876
line 99000, partTime 40258, wholeTime 14395134
line 100000, partTime 21635, wholeTime 14416770
line 101000, partTime 124783, wholeTime 14541553
line 102000, partTime 230189, wholeTime 14771742
line 103000, partTime 110598, wholeTime 14882341
line 104000, partTime 153658, wholeTime 15035999
line 105000, partTime 159884, wholeTime 15195883
line 106000, partTime 114269, wholeTime 15310153
line 107000, partTime 173318, wholeTime 15483472
line 108000, partTime 21994, wholeTime 15505466
line 109000, partTime 88432, wholeTime 15593899
line 110000, partTime 117441, wholeTime 15711340
line 111000, partTime 22791, wholeTime 15734131
line 112000, partTime 94551, wholeTime 15828682
line 113000, partTime 24710, wholeTime 15853393
line 114000, partTime 10283, wholeTime 15863677
line 115000, partTime 749, wholeTime 15864426
line 116000, partTime 28946, wholeTime 15893373
line 117000, partTime 21733, wholeTime 15915106
line 118000, partTime 44498, wholeTime 15959605
line 119000, partTime 25353, wholeTime 15984958
line 120000, partTime 92675, wholeTime 16077633
line 121000, partTime 22963, wholeTime 16100597
line 122000, partTime 26618, wholeTime 16127216
line 123000, partTime 15949, wholeTime 16143165
line 124000, partTime 19729, wholeTime 16162895
line 125000, partTime 20651, wholeTime 16183546
line 126000, partTime 26306, wholeTime 16209852
line 127000, partTime 10372, wholeTime 16220225
line 128000, partTime 25525, wholeTime 16245750
line 129000, partTime 1187, wholeTime 16246937
line 130000, partTime 1608, wholeTime 16248546
line 131000, partTime 609, wholeTime 16249156
line 131328, partTime 140, wholeTime 16249296
Lines checked 1094
Paths count 16906249
Colors used 8
