thisProcessorNumber 56 out of 120
line 1000, partTime 25072, wholeTime 25072
line 2000, partTime 21970, wholeTime 47043
line 3000, partTime 98308, wholeTime 145351
line 4000, partTime 70376, wholeTime 215727
line 5000, partTime 68568, wholeTime 284295
line 6000, partTime 49574, wholeTime 333870
line 7000, partTime 58194, wholeTime 392064
line 8000, partTime 14322, wholeTime 406386
line 9000, partTime 206981, wholeTime 613367
line 10000, partTime 455544, wholeTime 1068912
line 11000, partTime 200316, wholeTime 1269229
line 12000, partTime 280347, wholeTime 1549576
line 13000, partTime 73339, wholeTime 1622915
line 14000, partTime 297194, wholeTime 1920109
line 15000, partTime 181141, wholeTime 2101250
line 16000, partTime 122141, wholeTime 2223391
line 17000, partTime 153762, wholeTime 2377153
line 18000, partTime 119930, wholeTime 2497083
line 19000, partTime 66290, wholeTime 2563373
line 20000, partTime 304982, wholeTime 2868356
line 21000, partTime 165252, wholeTime 3033608
line 22000, partTime 330093, wholeTime 3363701
line 23000, partTime 178740, wholeTime 3542441
line 24000, partTime 107663, wholeTime 3650105
line 25000, partTime 18927, wholeTime 3669032
line 26000, partTime 278690, wholeTime 3947723
line 27000, partTime 82315, wholeTime 4030038
line 28000, partTime 82478, wholeTime 4112516
line 29000, partTime 51139, wholeTime 4163655
line 30000, partTime 62490, wholeTime 4226145
line 31000, partTime 46986, wholeTime 4273131
line 32000, partTime 10609, wholeTime 4283740
line 33000, partTime 137412, wholeTime 4421153
line 34000, partTime 1331363, wholeTime 5752516
line 35000, partTime 1002246, wholeTime 6754763
line 36000, partTime 766730, wholeTime 7521493
line 37000, partTime 576940, wholeTime 8098433
line 38000, partTime 885345, wholeTime 8983778
line 39000, partTime 737097, wholeTime 9720875
line 40000, partTime 906077, wholeTime 10626952
line 41000, partTime 382394, wholeTime 11009347
line 42000, partTime 1274532, wholeTime 12283879
line 43000, partTime 560193, wholeTime 12844072
line 44000, partTime 426620, wholeTime 13270693
line 45000, partTime 1034962, wholeTime 14305656
line 46000, partTime 425110, wholeTime 14730766
line 47000, partTime 713827, wholeTime 15444593
line 48000, partTime 224200, wholeTime 15668793
line 49000, partTime 303608, wholeTime 15972401
line 50000, partTime 139993, wholeTime 16112394
line 51000, partTime 148260, wholeTime 16260655
line 52000, partTime 1665539, wholeTime 17926194
line 53000, partTime 968940, wholeTime 18895135
line 54000, partTime 388768, wholeTime 19283903
line 55000, partTime 716480, wholeTime 20000383
line 56000, partTime 197474, wholeTime 20197857
line 57000, partTime 641578, wholeTime 20839435
line 58000, partTime 250027, wholeTime 21089463
line 59000, partTime 369349, wholeTime 21458812
line 60000, partTime 148463, wholeTime 21607275
line 61000, partTime 240365, wholeTime 21847640
line 62000, partTime 206054, wholeTime 22053695
line 63000, partTime 799022, wholeTime 22852717
line 64000, partTime 265819, wholeTime 23118536
line 65000, partTime 169144, wholeTime 23287681
line 66000, partTime 202397, wholeTime 23490078
line 67000, partTime 182023, wholeTime 23672101
line 68000, partTime 69563, wholeTime 23741664
line 69000, partTime 397043, wholeTime 24138707
line 70000, partTime 143983, wholeTime 24282690
line 71000, partTime 97137, wholeTime 24379827
line 72000, partTime 134145, wholeTime 24513973
line 73000, partTime 65342, wholeTime 24579316
line 74000, partTime 345129, wholeTime 24924445
line 75000, partTime 1614872, wholeTime 26539318
line 76000, partTime 910848, wholeTime 27450166
line 77000, partTime 506207, wholeTime 27956373
line 78000, partTime 927179, wholeTime 28883552
line 79000, partTime 703242, wholeTime 29586795
line 80000, partTime 102716, wholeTime 29689511
line 81000, partTime 609272, wholeTime 30298783
line 82000, partTime 493030, wholeTime 30791814
line 83000, partTime 377854, wholeTime 31169668
line 84000, partTime 439008, wholeTime 31608676
line 85000, partTime 254326, wholeTime 31863003
line 86000, partTime 127443, wholeTime 31990446
line 87000, partTime 729984, wholeTime 32720430
line 88000, partTime 1258381, wholeTime 33978811
line 89000, partTime 598754, wholeTime 34577565
line 90000, partTime 389192, wholeTime 34966757
line 91000, partTime 321162, wholeTime 35287920
line 92000, partTime 259952, wholeTime 35547872
line 93000, partTime 181481, wholeTime 35729353
line 94000, partTime 246290, wholeTime 35975643
line 95000, partTime 188818, wholeTime 36164462
line 96000, partTime 209794, wholeTime 36374256
line 97000, partTime 110428, wholeTime 36484684
line 98000, partTime 65118, wholeTime 36549803
line 99000, partTime 59426, wholeTime 36609229
line 100000, partTime 141351, wholeTime 36750580
line 101000, partTime 1458222, wholeTime 38208802
line 102000, partTime 324274, wholeTime 38533076
line 103000, partTime 397948, wholeTime 38931025
line 104000, partTime 267364, wholeTime 39198390
line 105000, partTime 564090, wholeTime 39762480
line 106000, partTime 181896, wholeTime 39944377
line 107000, partTime 115749, wholeTime 40060126
line 108000, partTime 160041, wholeTime 40220168
line 109000, partTime 794782, wholeTime 41014950
line 110000, partTime 223306, wholeTime 41238256
line 111000, partTime 54957, wholeTime 41293214
line 112000, partTime 194841, wholeTime 41488055
line 113000, partTime 272999, wholeTime 41761054
line 114000, partTime 30732, wholeTime 41791787
line 115000, partTime 4171, wholeTime 41795959
line 116000, partTime 499034, wholeTime 42294993
line 117000, partTime 220905, wholeTime 42515898
line 118000, partTime 140752, wholeTime 42656650
line 119000, partTime 87888, wholeTime 42744538
line 120000, partTime 281932, wholeTime 43026471
line 121000, partTime 30300, wholeTime 43056771
line 122000, partTime 33819, wholeTime 43090591
line 123000, partTime 13318, wholeTime 43103909
line 124000, partTime 205855, wholeTime 43309765
line 125000, partTime 20210, wholeTime 43329975
line 126000, partTime 39060, wholeTime 43369035
line 127000, partTime 11574, wholeTime 43380610
line 128000, partTime 4010, wholeTime 43384620
line 129000, partTime 3406, wholeTime 43388026
line 130000, partTime 2279, wholeTime 43390305
line 131000, partTime 1898, wholeTime 43392204
line 131328, partTime 1105, wholeTime 43393309
Lines checked 1094
Paths count 15567254
Colors used 8
