thisProcessorNumber 52 out of 120
line 1000, partTime 3020, wholeTime 3020
line 2000, partTime 4437, wholeTime 7458
line 3000, partTime 69155, wholeTime 76614
line 4000, partTime 78651, wholeTime 155265
line 5000, partTime 61091, wholeTime 216356
line 6000, partTime 57462, wholeTime 273818
line 7000, partTime 70225, wholeTime 344043
line 8000, partTime 26947, wholeTime 370991
line 9000, partTime 238428, wholeTime 609419
line 10000, partTime 392887, wholeTime 1002307
line 11000, partTime 148485, wholeTime 1150792
line 12000, partTime 336555, wholeTime 1487347
line 13000, partTime 90329, wholeTime 1577676
line 14000, partTime 344129, wholeTime 1921805
line 15000, partTime 187939, wholeTime 2109744
line 16000, partTime 99358, wholeTime 2209103
line 17000, partTime 209214, wholeTime 2418317
line 18000, partTime 84731, wholeTime 2503048
line 19000, partTime 105197, wholeTime 2608246
line 20000, partTime 290318, wholeTime 2898564
line 21000, partTime 256930, wholeTime 3155494
line 22000, partTime 128040, wholeTime 3283535
line 23000, partTime 218759, wholeTime 3502294
line 24000, partTime 74374, wholeTime 3576669
line 25000, partTime 35973, wholeTime 3612642
line 26000, partTime 230363, wholeTime 3843005
line 27000, partTime 115430, wholeTime 3958435
line 28000, partTime 158194, wholeTime 4116629
line 29000, partTime 56732, wholeTime 4173361
line 30000, partTime 30840, wholeTime 4204201
line 31000, partTime 60641, wholeTime 4264842
line 32000, partTime 37821, wholeTime 4302664
line 33000, partTime 131263, wholeTime 4433927
line 34000, partTime 1363904, wholeTime 5797831
line 35000, partTime 1381466, wholeTime 7179298
line 36000, partTime 1083466, wholeTime 8262764
line 37000, partTime 226989, wholeTime 8489753
line 38000, partTime 652286, wholeTime 9142039
line 39000, partTime 899899, wholeTime 10041939
line 40000, partTime 935498, wholeTime 10977437
line 41000, partTime 312342, wholeTime 11289779
line 42000, partTime 1184317, wholeTime 12474097
line 43000, partTime 774001, wholeTime 13248098
line 44000, partTime 486815, wholeTime 13734914
line 45000, partTime 802996, wholeTime 14537910
line 46000, partTime 374035, wholeTime 14911945
line 47000, partTime 752350, wholeTime 15664295
line 48000, partTime 359881, wholeTime 16024176
line 49000, partTime 207276, wholeTime 16231452
line 50000, partTime 280445, wholeTime 16511897
line 51000, partTime 56189, wholeTime 16568086
line 52000, partTime 770314, wholeTime 17338401
line 53000, partTime 1345697, wholeTime 18684098
line 54000, partTime 382030, wholeTime 19066128
line 55000, partTime 599609, wholeTime 19665737
line 56000, partTime 153867, wholeTime 19819605
line 57000, partTime 723613, wholeTime 20543218
line 58000, partTime 317297, wholeTime 20860516
line 59000, partTime 532317, wholeTime 21392833
line 60000, partTime 231240, wholeTime 21624074
line 61000, partTime 335547, wholeTime 21959621
line 62000, partTime 108962, wholeTime 22068583
