thisProcessorNumber 53 out of 120
line 1000, partTime 6318, wholeTime 6318
line 2000, partTime 24046, wholeTime 30364
line 3000, partTime 90443, wholeTime 120807
line 4000, partTime 101492, wholeTime 222299
line 5000, partTime 49497, wholeTime 271796
line 6000, partTime 81396, wholeTime 353192
line 7000, partTime 55428, wholeTime 408620
line 8000, partTime 37852, wholeTime 446472
line 9000, partTime 271121, wholeTime 717594
line 10000, partTime 401904, wholeTime 1119498
line 11000, partTime 160081, wholeTime 1279579
line 12000, partTime 365405, wholeTime 1644984
line 13000, partTime 92836, wholeTime 1737820
line 14000, partTime 381738, wholeTime 2119559
line 15000, partTime 234504, wholeTime 2354063
line 16000, partTime 166051, wholeTime 2520114
line 17000, partTime 186165, wholeTime 2706279
line 18000, partTime 95626, wholeTime 2801905
line 19000, partTime 270631, wholeTime 3072536
line 20000, partTime 349410, wholeTime 3421946
line 21000, partTime 248259, wholeTime 3670205
line 22000, partTime 161735, wholeTime 3831941
line 23000, partTime 189271, wholeTime 4021212
line 24000, partTime 204644, wholeTime 4225856
line 25000, partTime 34338, wholeTime 4260194
line 26000, partTime 183880, wholeTime 4444074
line 27000, partTime 94843, wholeTime 4538918
line 28000, partTime 219749, wholeTime 4758667
line 29000, partTime 64261, wholeTime 4822928
line 30000, partTime 29929, wholeTime 4852857
line 31000, partTime 56697, wholeTime 4909554
line 32000, partTime 61452, wholeTime 4971006
line 33000, partTime 132721, wholeTime 5103728
line 34000, partTime 1278389, wholeTime 6382117
line 35000, partTime 1629118, wholeTime 8011235
line 36000, partTime 1446267, wholeTime 9457502
line 37000, partTime 316440, wholeTime 9773942
line 38000, partTime 658257, wholeTime 10432199
line 39000, partTime 692751, wholeTime 11124951
line 40000, partTime 1047814, wholeTime 12172765
line 41000, partTime 289273, wholeTime 12462038
line 42000, partTime 880393, wholeTime 13342432
line 43000, partTime 1137159, wholeTime 14479591
line 44000, partTime 404789, wholeTime 14884380
line 45000, partTime 1149731, wholeTime 16034111
line 46000, partTime 352766, wholeTime 16386878
line 47000, partTime 674952, wholeTime 17061830
line 48000, partTime 216478, wholeTime 17278309
line 49000, partTime 375156, wholeTime 17653465
line 50000, partTime 278249, wholeTime 17931714
line 51000, partTime 100927, wholeTime 18032642
line 52000, partTime 1229100, wholeTime 19261742
line 53000, partTime 716032, wholeTime 19977774
line 54000, partTime 708997, wholeTime 20686771
line 55000, partTime 564615, wholeTime 21251387
line 56000, partTime 97113, wholeTime 21348500
line 57000, partTime 561769, wholeTime 21910270
line 58000, partTime 254877, wholeTime 22165147
line 59000, partTime 550779, wholeTime 22715926
line 60000, partTime 196505, wholeTime 22912432
line 61000, partTime 179088, wholeTime 23091520
line 62000, partTime 106303, wholeTime 23197824
line 63000, partTime 806561, wholeTime 24004386
line 64000, partTime 255488, wholeTime 24259874
line 65000, partTime 234675, wholeTime 24494549
line 66000, partTime 323290, wholeTime 24817839
line 67000, partTime 70397, wholeTime 24888236
line 68000, partTime 118872, wholeTime 25007108
line 69000, partTime 364283, wholeTime 25371392
line 70000, partTime 138555, wholeTime 25509947
line 71000, partTime 118158, wholeTime 25628105
line 72000, partTime 178196, wholeTime 25806302
line 73000, partTime 54678, wholeTime 25860980
line 74000, partTime 231150, wholeTime 26092130
line 75000, partTime 1824412, wholeTime 27916542
line 76000, partTime 953706, wholeTime 28870249
line 77000, partTime 691035, wholeTime 29561284
line 78000, partTime 1416155, wholeTime 30977439
line 79000, partTime 318234, wholeTime 31295673
line 80000, partTime 213614, wholeTime 31509288
line 81000, partTime 827271, wholeTime 32336559
line 82000, partTime 287664, wholeTime 32624223
line 83000, partTime 789034, wholeTime 33413257
line 84000, partTime 511915, wholeTime 33925172
line 85000, partTime 281278, wholeTime 34206451
line 86000, partTime 88048, wholeTime 34294499
line 87000, partTime 511456, wholeTime 34805955
line 88000, partTime 907286, wholeTime 35713241
line 89000, partTime 623624, wholeTime 36336865
line 90000, partTime 612749, wholeTime 36949614
line 91000, partTime 491758, wholeTime 37441373
line 92000, partTime 118616, wholeTime 37559989
line 93000, partTime 139248, wholeTime 37699238
line 94000, partTime 87536, wholeTime 37786774
line 95000, partTime 309937, wholeTime 38096711
line 96000, partTime 180076, wholeTime 38276787
line 97000, partTime 125597, wholeTime 38402385
line 98000, partTime 251029, wholeTime 38653414
line 99000, partTime 37913, wholeTime 38691327
line 100000, partTime 94216, wholeTime 38785543
line 101000, partTime 972242, wholeTime 39757785
line 102000, partTime 612544, wholeTime 40370329
line 103000, partTime 558250, wholeTime 40928579
line 104000, partTime 444027, wholeTime 41372606
line 105000, partTime 726267, wholeTime 42098874
line 106000, partTime 261507, wholeTime 42360381
line 107000, partTime 77324, wholeTime 42437706
line 108000, partTime 103080, wholeTime 42540786
line 109000, partTime 456973, wholeTime 42997759
line 110000, partTime 107314, wholeTime 43105073
line 111000, partTime 50932, wholeTime 43156005
line 112000, partTime 175250, wholeTime 43331256
line 113000, partTime 186620, wholeTime 43517876
line 114000, partTime 12480, wholeTime 43530357
line 115000, partTime 11918, wholeTime 43542275
line 116000, partTime 193346, wholeTime 43735622
line 117000, partTime 135838, wholeTime 43871460
line 118000, partTime 75932, wholeTime 43947393
