thisProcessorNumber 58 out of 120
line 1000, partTime 35999, wholeTime 35999
line 2000, partTime 29650, wholeTime 65649
line 3000, partTime 115160, wholeTime 180809
line 4000, partTime 71462, wholeTime 252271
line 5000, partTime 72851, wholeTime 325122
line 6000, partTime 63619, wholeTime 388741
line 7000, partTime 72320, wholeTime 461061
line 8000, partTime 9537, wholeTime 470598
line 9000, partTime 294359, wholeTime 764958
line 10000, partTime 339946, wholeTime 1104904
line 11000, partTime 293828, wholeTime 1398733
line 12000, partTime 327560, wholeTime 1726293
line 13000, partTime 123883, wholeTime 1850176
line 14000, partTime 314516, wholeTime 2164692
line 15000, partTime 126299, wholeTime 2290991
line 16000, partTime 176089, wholeTime 2467080
line 17000, partTime 90360, wholeTime 2557441
line 18000, partTime 48934, wholeTime 2606375
line 19000, partTime 179116, wholeTime 2785491
line 20000, partTime 364544, wholeTime 3150035
line 21000, partTime 123061, wholeTime 3273097
line 22000, partTime 375145, wholeTime 3648242
line 23000, partTime 266291, wholeTime 3914533
line 24000, partTime 90405, wholeTime 4004939
line 25000, partTime 58934, wholeTime 4063873
line 26000, partTime 233862, wholeTime 4297735
line 27000, partTime 89065, wholeTime 4386801
line 28000, partTime 59400, wholeTime 4446201
line 29000, partTime 57426, wholeTime 4503628
line 30000, partTime 75111, wholeTime 4578739
line 31000, partTime 13306, wholeTime 4592045
line 32000, partTime 8839, wholeTime 4600884
line 33000, partTime 140771, wholeTime 4741656
line 34000, partTime 1393337, wholeTime 6134993
line 35000, partTime 1672620, wholeTime 7807613
line 36000, partTime 906402, wholeTime 8714015
line 37000, partTime 595025, wholeTime 9309040
line 38000, partTime 1230701, wholeTime 10539742
line 39000, partTime 1341463, wholeTime 11881205
line 40000, partTime 648739, wholeTime 12529944
line 41000, partTime 413144, wholeTime 12943088
line 42000, partTime 1117041, wholeTime 14060130
line 43000, partTime 531122, wholeTime 14591253
line 44000, partTime 545802, wholeTime 15137055
line 45000, partTime 855985, wholeTime 15993040
line 46000, partTime 235893, wholeTime 16228933
line 47000, partTime 1185954, wholeTime 17414888
line 48000, partTime 365165, wholeTime 17780053
line 49000, partTime 153748, wholeTime 17933801
line 50000, partTime 144175, wholeTime 18077977
line 51000, partTime 80283, wholeTime 18158260
line 52000, partTime 1270069, wholeTime 19428329
line 53000, partTime 1206687, wholeTime 20635017
line 54000, partTime 285377, wholeTime 20920394
line 55000, partTime 488413, wholeTime 21408807
line 56000, partTime 230785, wholeTime 21639592
line 57000, partTime 859193, wholeTime 22498785
line 58000, partTime 422942, wholeTime 22921727
line 59000, partTime 819742, wholeTime 23741470
line 60000, partTime 101301, wholeTime 23842771
line 61000, partTime 194964, wholeTime 24037736
line 62000, partTime 240944, wholeTime 24278680
line 63000, partTime 716278, wholeTime 24994959
line 64000, partTime 399907, wholeTime 25394866
line 65000, partTime 117597, wholeTime 25512464
line 66000, partTime 170445, wholeTime 25682909
line 67000, partTime 168387, wholeTime 25851296
line 68000, partTime 116074, wholeTime 25967371
line 69000, partTime 468323, wholeTime 26435694
line 70000, partTime 295163, wholeTime 26730857
line 71000, partTime 74862, wholeTime 26805720
line 72000, partTime 83367, wholeTime 26889087
line 73000, partTime 79750, wholeTime 26968837
line 74000, partTime 244477, wholeTime 27213314
line 75000, partTime 1466309, wholeTime 28679623
line 76000, partTime 1619072, wholeTime 30298696
line 77000, partTime 350612, wholeTime 30649308
line 78000, partTime 754828, wholeTime 31404136
line 79000, partTime 543383, wholeTime 31947519
line 80000, partTime 332890, wholeTime 32280410
line 81000, partTime 1109199, wholeTime 33389609
line 82000, partTime 363604, wholeTime 33753214
line 83000, partTime 600436, wholeTime 34353650
line 84000, partTime 453434, wholeTime 34807085
line 85000, partTime 159270, wholeTime 34966355
line 86000, partTime 112098, wholeTime 35078453
line 87000, partTime 721445, wholeTime 35799898
line 88000, partTime 1179923, wholeTime 36979822
line 89000, partTime 1114515, wholeTime 38094337
line 90000, partTime 345769, wholeTime 38440106
line 91000, partTime 287684, wholeTime 38727790
line 92000, partTime 134859, wholeTime 38862649
line 93000, partTime 226955, wholeTime 39089605
line 94000, partTime 320603, wholeTime 39410208
line 95000, partTime 153495, wholeTime 39563703
line 96000, partTime 480410, wholeTime 40044114
line 97000, partTime 66253, wholeTime 40110367
line 98000, partTime 54791, wholeTime 40165158
line 99000, partTime 29401, wholeTime 40194560
line 100000, partTime 73468, wholeTime 40268028
line 101000, partTime 1300498, wholeTime 41568526
line 102000, partTime 262711, wholeTime 41831238
line 103000, partTime 1035267, wholeTime 42866505
line 104000, partTime 130917, wholeTime 42997423
line 105000, partTime 424166, wholeTime 43421589
line 106000, partTime 105310, wholeTime 43526899
line 107000, partTime 58957, wholeTime 43585856
line 108000, partTime 194637, wholeTime 43780493
line 109000, partTime 299599, wholeTime 44080092
line 110000, partTime 122853, wholeTime 44202946
line 111000, partTime 78924, wholeTime 44281870
line 112000, partTime 78221, wholeTime 44360091
line 113000, partTime 89282, wholeTime 44449373
line 114000, partTime 28262, wholeTime 44477636
line 115000, partTime 1288, wholeTime 44478924
line 116000, partTime 168320, wholeTime 44647244
line 117000, partTime 44163, wholeTime 44691408
line 118000, partTime 56658, wholeTime 44748066
line 119000, partTime 14359, wholeTime 44762425
line 120000, partTime 81958, wholeTime 44844383
line 121000, partTime 4313, wholeTime 44848697
line 122000, partTime 13004, wholeTime 44861701
line 123000, partTime 8184, wholeTime 44869886
line 124000, partTime 75903, wholeTime 44945789
line 125000, partTime 18133, wholeTime 44963923
line 126000, partTime 23876, wholeTime 44987799
line 127000, partTime 814, wholeTime 44988613
line 128000, partTime 575, wholeTime 44989189
line 129000, partTime 739, wholeTime 44989928
line 130000, partTime 992, wholeTime 44990920
line 131000, partTime 500, wholeTime 44991421
line 131328, partTime 84, wholeTime 44991505
Lines checked 1094
Paths count 17600106
Colors used 8
