thisProcessorNumber 47 out of 120
line 1000, partTime 8586, wholeTime 8586
line 2000, partTime 20686, wholeTime 29272
line 3000, partTime 93330, wholeTime 122602
line 4000, partTime 37846, wholeTime 160449
line 5000, partTime 65808, wholeTime 226257
line 6000, partTime 51349, wholeTime 277607
line 7000, partTime 35742, wholeTime 313349
line 8000, partTime 14555, wholeTime 327905
line 9000, partTime 152191, wholeTime 480097
line 10000, partTime 123881, wholeTime 603978
line 11000, partTime 251523, wholeTime 855502
line 12000, partTime 71082, wholeTime 926584
line 13000, partTime 87985, wholeTime 1014570
line 14000, partTime 261406, wholeTime 1275976
line 15000, partTime 182849, wholeTime 1458826
line 16000, partTime 205251, wholeTime 1664077
line 17000, partTime 81651, wholeTime 1745729
line 18000, partTime 54334, wholeTime 1800063
line 19000, partTime 175002, wholeTime 1975066
line 20000, partTime 237587, wholeTime 2212653
line 21000, partTime 175726, wholeTime 2388380
line 22000, partTime 112169, wholeTime 2500549
line 23000, partTime 112217, wholeTime 2612767
line 24000, partTime 136740, wholeTime 2749507
line 25000, partTime 67497, wholeTime 2817005
line 26000, partTime 191180, wholeTime 3008186
line 27000, partTime 65188, wholeTime 3073374
line 28000, partTime 90592, wholeTime 3163967
line 29000, partTime 62071, wholeTime 3226038
line 30000, partTime 120225, wholeTime 3346264
line 31000, partTime 19814, wholeTime 3366078
line 32000, partTime 24080, wholeTime 3390158
line 33000, partTime 27524, wholeTime 3417683
line 34000, partTime 1498091, wholeTime 4915774
line 35000, partTime 937921, wholeTime 5853696
line 36000, partTime 1235288, wholeTime 7088984
line 37000, partTime 186156, wholeTime 7275141
line 38000, partTime 550341, wholeTime 7825483
line 39000, partTime 479466, wholeTime 8304950
line 40000, partTime 506253, wholeTime 8811203
line 41000, partTime 753642, wholeTime 9564846
line 42000, partTime 251071, wholeTime 9815917
line 43000, partTime 1129638, wholeTime 10945555
line 44000, partTime 284879, wholeTime 11230434
line 45000, partTime 771245, wholeTime 12001680
line 46000, partTime 523434, wholeTime 12525114
line 47000, partTime 167551, wholeTime 12692666
line 48000, partTime 137899, wholeTime 12830565
line 49000, partTime 133016, wholeTime 12963582
line 50000, partTime 167338, wholeTime 13130920
line 51000, partTime 41070, wholeTime 13171991
line 52000, partTime 687198, wholeTime 13859189
line 53000, partTime 581186, wholeTime 14440376
line 54000, partTime 457677, wholeTime 14898054
line 55000, partTime 528582, wholeTime 15426636
line 56000, partTime 247565, wholeTime 15674202
line 57000, partTime 212237, wholeTime 15886440
line 58000, partTime 277701, wholeTime 16164142
line 59000, partTime 395591, wholeTime 16559733
line 60000, partTime 37124, wholeTime 16596857
line 61000, partTime 136323, wholeTime 16733181
line 62000, partTime 99573, wholeTime 16832755
line 63000, partTime 469737, wholeTime 17302492
line 64000, partTime 356233, wholeTime 17658725
line 65000, partTime 185030, wholeTime 17843755
line 66000, partTime 206752, wholeTime 18050508
line 67000, partTime 142811, wholeTime 18193319
line 68000, partTime 84541, wholeTime 18277861
line 69000, partTime 201483, wholeTime 18479344
line 70000, partTime 129998, wholeTime 18609343
line 71000, partTime 54402, wholeTime 18663745
line 72000, partTime 99809, wholeTime 18763554
line 73000, partTime 94305, wholeTime 18857859
line 74000, partTime 77807, wholeTime 18935667
line 75000, partTime 1397245, wholeTime 20332912
line 76000, partTime 723502, wholeTime 21056415
line 77000, partTime 488132, wholeTime 21544548
line 78000, partTime 730675, wholeTime 22275223
line 79000, partTime 617207, wholeTime 22892430
line 80000, partTime 86576, wholeTime 22979007
line 81000, partTime 393366, wholeTime 23372374
line 82000, partTime 275896, wholeTime 23648271
line 83000, partTime 310204, wholeTime 23958475
line 84000, partTime 161564, wholeTime 24120039
line 85000, partTime 281873, wholeTime 24401913
line 86000, partTime 184949, wholeTime 24586863
line 87000, partTime 169177, wholeTime 24756040
line 88000, partTime 520477, wholeTime 25276517
line 89000, partTime 242570, wholeTime 25519088
line 90000, partTime 126788, wholeTime 25645876
line 91000, partTime 187514, wholeTime 25833391
line 92000, partTime 185952, wholeTime 26019343
line 93000, partTime 143700, wholeTime 26163043
line 94000, partTime 54563, wholeTime 26217606
line 95000, partTime 129811, wholeTime 26347418
line 96000, partTime 74532, wholeTime 26421950
line 97000, partTime 70757, wholeTime 26492708
line 98000, partTime 93023, wholeTime 26585731
line 99000, partTime 56597, wholeTime 26642328
line 100000, partTime 76265, wholeTime 26718594
line 101000, partTime 365245, wholeTime 27083839
line 102000, partTime 397581, wholeTime 27481420
line 103000, partTime 235249, wholeTime 27716670
line 104000, partTime 313199, wholeTime 28029869
line 105000, partTime 244823, wholeTime 28274693
line 106000, partTime 274310, wholeTime 28549004
line 107000, partTime 117572, wholeTime 28666576
line 108000, partTime 10404, wholeTime 28676981
line 109000, partTime 154485, wholeTime 28831466
line 110000, partTime 94516, wholeTime 28925983
line 111000, partTime 64064, wholeTime 28990047
line 112000, partTime 106393, wholeTime 29096441
line 113000, partTime 106589, wholeTime 29203031
line 114000, partTime 41875, wholeTime 29244907
line 115000, partTime 14724, wholeTime 29259632
line 116000, partTime 78226, wholeTime 29337858
line 117000, partTime 135469, wholeTime 29473328
line 118000, partTime 92901, wholeTime 29566229
line 119000, partTime 157478, wholeTime 29723708
line 120000, partTime 53712, wholeTime 29777420
line 121000, partTime 54936, wholeTime 29832356
line 122000, partTime 37814, wholeTime 29870170
line 123000, partTime 4524, wholeTime 29874694
line 124000, partTime 70219, wholeTime 29944914
line 125000, partTime 26437, wholeTime 29971352
line 126000, partTime 21885, wholeTime 29993237
line 127000, partTime 23570, wholeTime 30016807
line 128000, partTime 2173, wholeTime 30018980
line 129000, partTime 29763, wholeTime 30048744
line 130000, partTime 1187, wholeTime 30049931
line 131000, partTime 1292, wholeTime 30051223
line 131328, partTime 803, wholeTime 30052026
Lines checked 1094
Paths count 18607854
Colors used 8
