thisProcessorNumber 42 out of 120
line 1000, partTime 6596, wholeTime 6596
line 2000, partTime 9550, wholeTime 16146
line 3000, partTime 53603, wholeTime 69749
line 4000, partTime 78946, wholeTime 148696
line 5000, partTime 38295, wholeTime 186991
line 6000, partTime 27626, wholeTime 214618
line 7000, partTime 48022, wholeTime 262640
line 8000, partTime 7181, wholeTime 269822
line 9000, partTime 79569, wholeTime 349391
line 10000, partTime 143267, wholeTime 492658
line 11000, partTime 161418, wholeTime 654076
line 12000, partTime 62366, wholeTime 716443
line 13000, partTime 46539, wholeTime 762982
line 14000, partTime 209373, wholeTime 972356
line 15000, partTime 50176, wholeTime 1022533
line 16000, partTime 104586, wholeTime 1127120
line 17000, partTime 41345, wholeTime 1168465
line 18000, partTime 20904, wholeTime 1189369
line 19000, partTime 101706, wholeTime 1291076
line 20000, partTime 170798, wholeTime 1461875
line 21000, partTime 68335, wholeTime 1530211
line 22000, partTime 86963, wholeTime 1617174
line 23000, partTime 67140, wholeTime 1684315
line 24000, partTime 30191, wholeTime 1714507
line 25000, partTime 42914, wholeTime 1757421
line 26000, partTime 119684, wholeTime 1877106
line 27000, partTime 41172, wholeTime 1918278
line 28000, partTime 66581, wholeTime 1984860
line 29000, partTime 52224, wholeTime 2037085
line 30000, partTime 49952, wholeTime 2087038
line 31000, partTime 5965, wholeTime 2093003
line 32000, partTime 8311, wholeTime 2101315
line 33000, partTime 36510, wholeTime 2137825
line 34000, partTime 693370, wholeTime 2831195
line 35000, partTime 706444, wholeTime 3537640
line 36000, partTime 478083, wholeTime 4015723
line 37000, partTime 207945, wholeTime 4223669
line 38000, partTime 430310, wholeTime 4653979
line 39000, partTime 425282, wholeTime 5079262
line 40000, partTime 237810, wholeTime 5317073
line 41000, partTime 102891, wholeTime 5419964
line 42000, partTime 302155, wholeTime 5722119
line 43000, partTime 516305, wholeTime 6238424
line 44000, partTime 255927, wholeTime 6494352
line 45000, partTime 110368, wholeTime 6604720
line 46000, partTime 224455, wholeTime 6829176
line 47000, partTime 101007, wholeTime 6930183
line 48000, partTime 118628, wholeTime 7048812
line 49000, partTime 64871, wholeTime 7113684
line 50000, partTime 128459, wholeTime 7242143
line 51000, partTime 40100, wholeTime 7282243
line 52000, partTime 703602, wholeTime 7985846
line 53000, partTime 671082, wholeTime 8656929
line 54000, partTime 201829, wholeTime 8858758
line 55000, partTime 275078, wholeTime 9133836
line 56000, partTime 146626, wholeTime 9280463
line 57000, partTime 373295, wholeTime 9653758
line 58000, partTime 157376, wholeTime 9811135
line 59000, partTime 180681, wholeTime 9991816
line 60000, partTime 74705, wholeTime 10066521
line 61000, partTime 79235, wholeTime 10145756
line 62000, partTime 56553, wholeTime 10202310
line 63000, partTime 345009, wholeTime 10547319
line 64000, partTime 240717, wholeTime 10788036
line 65000, partTime 45146, wholeTime 10833183
line 66000, partTime 72817, wholeTime 10906000
line 67000, partTime 90677, wholeTime 10996677
line 68000, partTime 97863, wholeTime 11094541
line 69000, partTime 120536, wholeTime 11215077
line 70000, partTime 132321, wholeTime 11347399
line 71000, partTime 17555, wholeTime 11364955
line 72000, partTime 54739, wholeTime 11419694
line 73000, partTime 15390, wholeTime 11435085
line 74000, partTime 127632, wholeTime 11562717
line 75000, partTime 664214, wholeTime 12226931
line 76000, partTime 810009, wholeTime 13036941
line 77000, partTime 269934, wholeTime 13306875
line 78000, partTime 362393, wholeTime 13669269
line 79000, partTime 260000, wholeTime 13929269
line 80000, partTime 211519, wholeTime 14140789
line 81000, partTime 372865, wholeTime 14513655
line 82000, partTime 235099, wholeTime 14748754
line 83000, partTime 246522, wholeTime 14995277
line 84000, partTime 28808, wholeTime 15024086
line 85000, partTime 101632, wholeTime 15125719
line 86000, partTime 74497, wholeTime 15200216
line 87000, partTime 220631, wholeTime 15420847
line 88000, partTime 178993, wholeTime 15599840
line 89000, partTime 310771, wholeTime 15910612
line 90000, partTime 41832, wholeTime 15952444
line 91000, partTime 110346, wholeTime 16062790
line 92000, partTime 64539, wholeTime 16127330
line 93000, partTime 151133, wholeTime 16278463
line 94000, partTime 150600, wholeTime 16429064
line 95000, partTime 78697, wholeTime 16507761
line 96000, partTime 117342, wholeTime 16625104
line 97000, partTime 41777, wholeTime 16666881
line 98000, partTime 37672, wholeTime 16704553
line 99000, partTime 21800, wholeTime 16726354
line 100000, partTime 5121, wholeTime 16731475
line 101000, partTime 645107, wholeTime 17376582
line 102000, partTime 233265, wholeTime 17609847
line 103000, partTime 359344, wholeTime 17969191
line 104000, partTime 100736, wholeTime 18069928
line 105000, partTime 72189, wholeTime 18142117
line 106000, partTime 99993, wholeTime 18242111
line 107000, partTime 41473, wholeTime 18283584
line 108000, partTime 97004, wholeTime 18380589
line 109000, partTime 240272, wholeTime 18620861
line 110000, partTime 88985, wholeTime 18709846
line 111000, partTime 67615, wholeTime 18777462
line 112000, partTime 38346, wholeTime 18815808
line 113000, partTime 71356, wholeTime 18887164
line 114000, partTime 48798, wholeTime 18935963
line 115000, partTime 19361, wholeTime 18955324
line 116000, partTime 347992, wholeTime 19303317
line 117000, partTime 109866, wholeTime 19413183
line 118000, partTime 412505, wholeTime 19825688
line 119000, partTime 146881, wholeTime 19972569
line 120000, partTime 29398, wholeTime 20001968
line 121000, partTime 27970, wholeTime 20029938
line 122000, partTime 60680, wholeTime 20090619
line 123000, partTime 38192, wholeTime 20128811
line 124000, partTime 331732, wholeTime 20460544
line 125000, partTime 12157, wholeTime 20472701
line 126000, partTime 26186, wholeTime 20498888
line 127000, partTime 4605, wholeTime 20503493
line 128000, partTime 3645, wholeTime 20507138
line 129000, partTime 3855, wholeTime 20510994
line 130000, partTime 4479, wholeTime 20515473
line 131000, partTime 3382, wholeTime 20518855
line 131328, partTime 2567, wholeTime 20521422
Lines checked 1094
Paths count 14989361
Colors used 8
