thisProcessorNumber 48 out of 120
line 1000, partTime 11273, wholeTime 11273
line 2000, partTime 15500, wholeTime 26774
line 3000, partTime 82068, wholeTime 108843
line 4000, partTime 47558, wholeTime 156401
line 5000, partTime 54015, wholeTime 210416
line 6000, partTime 44663, wholeTime 255080
line 7000, partTime 44068, wholeTime 299148
line 8000, partTime 10783, wholeTime 309932
line 9000, partTime 141200, wholeTime 451133
line 10000, partTime 143373, wholeTime 594506
line 11000, partTime 196193, wholeTime 790699
line 12000, partTime 71771, wholeTime 862470
line 13000, partTime 46345, wholeTime 908816
line 14000, partTime 137221, wholeTime 1046037
line 15000, partTime 158957, wholeTime 1204995
line 16000, partTime 187794, wholeTime 1392790
line 17000, partTime 86633, wholeTime 1479424
line 18000, partTime 48767, wholeTime 1528191
line 19000, partTime 114122, wholeTime 1642314
line 20000, partTime 198956, wholeTime 1841270
line 21000, partTime 131172, wholeTime 1972442
line 22000, partTime 147953, wholeTime 2120396
line 23000, partTime 64051, wholeTime 2184447
line 24000, partTime 101203, wholeTime 2285651
line 25000, partTime 38105, wholeTime 2323756
line 26000, partTime 205935, wholeTime 2529692
line 27000, partTime 63801, wholeTime 2593493
line 28000, partTime 71088, wholeTime 2664581
line 29000, partTime 64069, wholeTime 2728651
line 30000, partTime 105355, wholeTime 2834007
line 31000, partTime 13964, wholeTime 2847972
line 32000, partTime 12440, wholeTime 2860412
line 33000, partTime 57895, wholeTime 2918308
line 34000, partTime 1105123, wholeTime 4023431
line 35000, partTime 677886, wholeTime 4701317
line 36000, partTime 1110175, wholeTime 5811492
line 37000, partTime 114541, wholeTime 5926034
line 38000, partTime 693589, wholeTime 6619623
line 39000, partTime 426550, wholeTime 7046174
line 40000, partTime 342629, wholeTime 7388803
line 41000, partTime 396168, wholeTime 7784972
line 42000, partTime 942684, wholeTime 8727656
line 43000, partTime 676019, wholeTime 9403675
line 44000, partTime 186762, wholeTime 9590437
line 45000, partTime 822154, wholeTime 10412591
line 46000, partTime 465249, wholeTime 10877841
line 47000, partTime 318241, wholeTime 11196082
line 48000, partTime 132746, wholeTime 11328829
line 49000, partTime 104244, wholeTime 11433074
line 50000, partTime 180315, wholeTime 11613389
line 51000, partTime 22693, wholeTime 11636082
line 52000, partTime 1200421, wholeTime 12836504
line 53000, partTime 561871, wholeTime 13398375
line 54000, partTime 354939, wholeTime 13753315
line 55000, partTime 612009, wholeTime 14365325
line 56000, partTime 227398, wholeTime 14592724
line 57000, partTime 583272, wholeTime 15175996
line 58000, partTime 179288, wholeTime 15355284
line 59000, partTime 274896, wholeTime 15630181
line 60000, partTime 210322, wholeTime 15840504
line 61000, partTime 266327, wholeTime 16106832
line 62000, partTime 103116, wholeTime 16209949
line 63000, partTime 533351, wholeTime 16743300
line 64000, partTime 289116, wholeTime 17032416
line 65000, partTime 132153, wholeTime 17164569
line 66000, partTime 217882, wholeTime 17382451
line 67000, partTime 118756, wholeTime 17501208
line 68000, partTime 98993, wholeTime 17600202
line 69000, partTime 217726, wholeTime 17817928
line 70000, partTime 129970, wholeTime 17947898
line 71000, partTime 43993, wholeTime 17991892
line 72000, partTime 81827, wholeTime 18073719
line 73000, partTime 92443, wholeTime 18166163
line 74000, partTime 238743, wholeTime 18404906
line 75000, partTime 1304274, wholeTime 19709180
line 76000, partTime 689569, wholeTime 20398750
line 77000, partTime 352487, wholeTime 20751238
line 78000, partTime 520865, wholeTime 21272103
line 79000, partTime 510180, wholeTime 21782284
line 80000, partTime 67187, wholeTime 21849472
line 81000, partTime 456573, wholeTime 22306046
line 82000, partTime 221164, wholeTime 22527210
line 83000, partTime 209754, wholeTime 22736965
line 84000, partTime 135813, wholeTime 22872778
line 85000, partTime 207760, wholeTime 23080539
line 86000, partTime 242754, wholeTime 23323294
line 87000, partTime 369367, wholeTime 23692661
line 88000, partTime 429200, wholeTime 24121861
line 89000, partTime 219669, wholeTime 24341531
line 90000, partTime 102597, wholeTime 24444129
line 91000, partTime 236431, wholeTime 24680560
line 92000, partTime 151241, wholeTime 24831801
line 93000, partTime 131524, wholeTime 24963326
line 94000, partTime 192294, wholeTime 25155621
line 95000, partTime 84460, wholeTime 25240081
line 96000, partTime 77680, wholeTime 25317762
line 97000, partTime 73761, wholeTime 25391523
line 98000, partTime 97698, wholeTime 25489221
line 99000, partTime 54194, wholeTime 25543415
line 100000, partTime 84314, wholeTime 25627730
line 101000, partTime 701090, wholeTime 26328821
line 102000, partTime 134027, wholeTime 26462848
line 103000, partTime 171604, wholeTime 26634453
line 104000, partTime 144620, wholeTime 26779073
line 105000, partTime 111649, wholeTime 26890722
line 106000, partTime 104032, wholeTime 26994755
line 107000, partTime 84520, wholeTime 27079276
line 108000, partTime 73289, wholeTime 27152565
line 109000, partTime 275815, wholeTime 27428380
line 110000, partTime 78939, wholeTime 27507320
line 111000, partTime 36509, wholeTime 27543829
line 112000, partTime 118445, wholeTime 27662275
line 113000, partTime 102505, wholeTime 27764780
line 114000, partTime 50442, wholeTime 27815223
line 115000, partTime 5229, wholeTime 27820453
line 116000, partTime 204741, wholeTime 28025194
line 117000, partTime 88229, wholeTime 28113424
line 118000, partTime 110696, wholeTime 28224120
line 119000, partTime 112930, wholeTime 28337051
line 120000, partTime 42647, wholeTime 28379698
line 121000, partTime 33041, wholeTime 28412740
line 122000, partTime 43300, wholeTime 28456040
line 123000, partTime 4380, wholeTime 28460421
line 124000, partTime 94292, wholeTime 28554713
line 125000, partTime 20203, wholeTime 28574916
line 126000, partTime 23555, wholeTime 28598471
line 127000, partTime 9800, wholeTime 28608272
line 128000, partTime 9146, wholeTime 28617418
line 129000, partTime 2234, wholeTime 28619652
line 130000, partTime 1301, wholeTime 28620954
line 131000, partTime 1913, wholeTime 28622867
line 131328, partTime 776, wholeTime 28623643
Lines checked 1094
Paths count 14900032
Colors used 8
